"","L2","L2_name","L3","L3_name","nscode","name_product"
"746","1.7","资源循环利用","3.3.2","其他工业","151*","酒糟及其他固体废弃物综合利用"
"747","1.7","资源循环利用","3.3.2","其他工业","17*","印染、漂白企业废水综合利用"
"748","1.7","资源循环利用","3.3.2","其他工业","19*","制革加工固体废弃物综合利用"
"749","1.7","资源循环利用","3.3.2","其他工业","19*","制革加工废水综合利用"
"750","1.7","资源循环利用","3.3.2","其他工业","22*","造纸企业废水综合利用"
"751","1.7","资源循环利用","3.3.2","其他工业","22*","碱回收白泥综合利用"
"752","1.7","资源循环利用","3.3.2","其他工业","22*","废水污泥、脱墨污泥综合利用"
"753","1.7","资源循环利用","3.3.2","其他工业","2521*","焦化企业废气综合利用"
"754","1.7","资源循环利用","3.3.2","其他工业","2911*","轮胎翻新"
"755","1.7","资源循环利用","3.3.2","其他工业","30*","建材企业废气综合利用"
"756","1.7","资源循环利用","3.3.2","其他工业","31*","钢铁企业冶炼废气、废渣综合利用"
"757","1.7","资源循环利用","3.3.2","其他工业","31*","锰渣综合利用"
"758","1.7","资源循环利用","3.3.2","其他工业","32*","有色金属企业废气综合利用"
"759","1.7","资源循环利用","3.3.2","其他工业","32*","有色冶炼渣综合利用"
"760","1.7","资源循环利用","3.3.2","其他工业","32*","表面处理废液综合利用"
"761","1.7","资源循环利用","3.3.2","其他工业","3429*","机床再制造"
"762","1.7","资源循环利用","3.3.2","其他工业","3479*","办公设备再制造"
"763","1.7","资源循环利用","3.3.2","其他工业","3499*","高压热水清洁机"
"764","1.7","资源循环利用","3.3.2","其他工业","3499*","自动清洗机"
"765","1.7","资源循环利用","3.3.2","其他工业","3514*","工程机械再制造"
"766","1.7","资源循环利用","3.3.2","其他工业","3599*","农林残余物耦合煤电高效发电装置"
"767","1.7","资源循环利用","3.3.2","其他工业","3599*","纳米颗粒复合电刷镀技术装备"
"768","1.7","资源循环利用","3.3.2","其他工业","3599*","高速电弧喷涂技术装备"
"769","1.7","资源循环利用","3.3.2","其他工业","3599*","等离子熔覆技术装备"
"770","1.7","资源循环利用","3.3.2","其他工业","4411*","电力企业废气综合利用"
"771","1.7","资源循环利用","3.4.0","城乡生活","0519*","农作物秸秆的资源化利用"
"772","1.7","资源循环利用","3.4.0","城乡生活","0519*","农业废弃物综合利用（尾菜、农产品初加工剩余物等）"
"773","1.7","资源循环利用","3.4.0","城乡生活","0519*","农村沼气综合利用"
"774","1.7","资源循环利用","3.4.0","城乡生活","0529*","林业加工废弃物（副产物）综合利用"
"775","1.7","资源循环利用","3.4.0","城乡生活","0529*","林业剩余物综合利用"
"776","1.7","资源循环利用","3.4.0","城乡生活","0532*","畜禽粪污的资源化利用"
"777","1.7","资源循环利用","3.4.0","城乡生活","0532*","牧业加工废弃物（副产物）综合利用"
"778","1.7","资源循环利用","3.4.0","城乡生活","0539*","畜禽养殖废弃物无害化处理"
"779","1.7","资源循环利用","3.4.0","城乡生活","0549*","渔业加工废弃物综合利用"
"780","1.7","资源循环利用","3.4.0","城乡生活","0549*","水产养殖尾水处理"
"781","1.7","资源循环利用","3.4.0","城乡生活","7820*","生活垃圾处理及综合利用"
"782","1.7","资源循环利用","3.4.0","城乡生活","7820*","利用水泥窑协同处置生活垃圾"
"783","1.7","资源循环利用","3.4.0","城乡生活","7820*","道路垃圾处理及综合利用"
"784","1.7","资源循环利用","3.4.0","城乡生活","7820*","餐厨废弃物资源化利用"
"785","1.7","资源循环利用","3.4.0","城乡生活","7820*","城市污泥综合利用"
"786","1.7","资源循环利用","3.4.0","城乡生活","7820*","建筑和交通废物循环利用"
"787","1.7","资源循环利用","3.4.0","城乡生活","7820*","建筑垃圾综合利用"
"788","1.7","资源循环利用","3.4.0","城乡生活","7820*","桥梁、轨道拆除后垃圾综合利用"
"789","1.7","资源循环利用","3.4.0","城乡生活","7820*","利用水泥窑协同处置城市污泥"
"790","1.7","资源循环利用","3.4.0","城乡生活","7820*","港口、巷道疏浚土综合利用"
"791","1.7","资源循环利用","3.5.0","汽车零部","3670*","汽车零部件再制造（包括电镀刷、激光熔覆、电沉积等当前的主流再制造技术）"
"792","1.7","资源循环利用","3.6.1","雨水的收","4690*","雨水的收集、处理、利用"
"793","1.7","资源循环利用","3.6.1","雨水的收","4690*","微咸水及其他类似水的收集、处理和再利用"
"794","1.7","资源循环利用","3.6.1","雨水的收","7630*","雨水的收集、处理、利用"
"795","1.7","资源循环利用","3.6.1","雨水的收","7630*","微咸水及其他类似水的收集、处理和再利用"
"796","2.2","无毒无害原料代替使用与危险废物治理","1.1.0","高效低毒低残留农药制造","263*","杀虫剂（虫酰肼、除虫脲、氟啶脲、氟铃脲、松毛虫赤眼蜂、氟虫脲、甲氧虫酰肼、氯虫苯甲酰胺、杀铃脲、印楝素、苦参碱、矿物油、螺虫乙酯、苏云金杆菌、菜青虫颗粒体病毒、除虫菊素、短稳杆菌、耳霉菌、甘蓝夜蛾核型多角体病毒、金龟子绿僵菌、球孢白僵菌、甜菜夜蛾核型多角体病毒、小菜蛾颗粒体病毒、斜纹夜蛾核型多角体病毒、乙基多杀菌素、苜蓿银纹夜蛾核型多角体病毒、多杀霉素、联苯肼酯、四螨嗪、溴螨酯等）"
"797","2.2","无毒无害原料代替使用与危险废物治理","1.1.0","高效低毒低残留农药制造","263*","杀菌剂（苯醚甲环唑、春雷霉素、丙环唑、吡唑醚菌酯、啶酰菌胺、噁霉灵、己唑醇、咪鲜胺、咪鲜胺锰盐、醚菌酯、嘧菌环胺、嘧菌酯、噻呋酰胺、噻菌灵、三唑醇、三唑酮、戊菌唑、烯酰吗啉、异菌脲、氨基寡糖素、多抗霉素、氟啶胺、氟菌唑、氟吗啉、几丁聚糖、井冈霉素、喹啉铜、宁南霉素、噻霉酮、烯肟菌胺、低聚糖素、地衣芽孢杆菌、多粘类芽孢杆菌、菇类蛋白多糖、寡雄腐霉菌、哈茨木霉菌、蜡质芽孢杆菌、木霉菌、葡聚烯糖、香菇多糖、乙嘧酚、荧光假单胞杆菌、淡紫拟青霉、厚孢轮枝菌、枯草芽孢杆菌等）"
"798","2.2","无毒无害原料代替使用与危险废物治理","1.1.0","高效低毒低残留农药制造","263*","除草剂（苯磺隆、丙炔氟草胺、精喹禾灵、氯氟吡氧乙酸、烯禾啶、硝磺草酮、仲丁灵、丙炔噁草酮、精异丙甲草胺、精吡氟禾草灵、高效氟吡甲禾灵等）"
"799","2.2","无毒无害原料代替使用与危险废物治理","1.1.0","高效低毒低残留农药制造","263*","植物生长调节剂（萘乙酸、胺鲜酯、超敏蛋白、赤霉酸A3、赤霉酸A4+A7、复硝酚钠、乙烯利、芸苔素内酯、S—抗素、三十烷醇等）"
"800","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2641*","水性木器涂料"
"801","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2641*","水性高弹性防水涂料"
"802","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2641*","水性环氧树脂涂料"
"803","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2641*","水性塑料涂料"
"804","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2641*","水性或无溶剂型紫外光固化涂料"
"805","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2641*","不含异氰脲酸三缩水甘油酯（TGIC）的粉末涂料"
"806","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2641*","无烷基酚聚氧乙烯醚类（APEO）的建筑涂料乳液"
"807","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2642*","水性油墨"
"808","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2642*","全植物油基胶印油墨"
"809","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2642*","醇酯型无苯无酮油墨"
"810","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2642*","水性或无溶剂型紫外光固化油墨"
"811","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2643*","无铅防锈颜料"
"812","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2643*","环保稀土颜料"
"813","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2651*","水性与无溶剂聚氨酯"
"814","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2651*","丁二烯—苯乙烯溴化共聚物"
"815","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2651*","甲基碳酸酯胺"
"816","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2651*","甲基碳酸酯酯基季铵盐"
"817","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2651*","氧化法醇醚羧酸盐"
"818","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2651*","水性醇酸树脂"
"819","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2651*","间苯二酚—甲醛树脂HT1005"
"820","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2659*","低VOC散发PC/ABS合金"
"821","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2659*","防水透湿膜"
"822","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2659*","钨基合金镀层"
"823","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","无汞催化剂"
"824","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","稀土脱硝催化剂"
"825","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","全氟聚醚乳化剂"
"826","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","帘帆布NF浸渍剂"
"827","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","无溶剂纤维线绳浸渍剂"
"828","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","全氟丁基类织物三拒整理剂"
"829","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","橡胶硫化促进剂ZBEC"
"830","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","硫磺给予体TB710"
"831","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","茶粕催化剂"
"832","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","间苯二胺"
"833","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","柠檬酸酯类增塑剂"
"834","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","橡胶硫化剂促进剂DTDC"
"835","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","促进剂ZBOP70"
"836","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","橡胶硫化促进剂TBzTD"
"837","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","植物源增效剂"
"838","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","钙基复合稳定剂"
"839","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","钙锌复合稳定剂"
"840","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","稀土稳定剂"
"841","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","锌基复合热稳定剂"
"842","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","低汞催化剂（氯化汞含量为4%—6.5%）"
"843","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","二氧化氯"
"844","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","松脂基油溶剂"
"845","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2661*","C23—29链烷烃类溶剂"
"846","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2662*","三价铬硬铬电镀工作液"
"847","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2662*","多不饱和脂肪酸衍生物类表面活性剂"
"848","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2662*","脂肪醇聚氧乙烯醚"
"849","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2662*","无PAHs芳烃油"
"850","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2662*","高覆盖能力的硫酸盐三价黑铬电镀液"
"851","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2662*","三价铬电镀液"
"852","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2662*","金属表面硅烷处理剂"
"853","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2662*","对苯二甲酸二辛酯"
"854","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2662*","二乙酰环氧植物油酸甘油酯"
"855","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2662*","全氟己基乙基化合物"
"856","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2662*","青霉素酰化酶和左旋苯甘氨酸甲酯盐酸盐"
"857","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2662*","无铬达克罗涂液"
"858","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2662*","N烷基葡萄糖酰胺"
"859","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2662*","烷基多糖苷"
"860","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2669*","塑解剂（A86、A89）"
"861","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2669*","塑解剂DBD"
"862","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2914*","绿色环保颗粒再生胶"
"863","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","2927*","木塑复合材料"
"864","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","3089*","无铬耐火砖"
"865","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","3240*","无铅易切削黄铜 "
"866","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","3240*","多元复合稀土钨电极"
"867","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","3844*","无汞扣式碱性锌锰电池"
"868","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","3985*","彩色三价铬常温钝化液"
"869","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","3985*","铝合金锆钛系无铬钝化剂"
"870","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","3985*","电解锰无铬钝化剂"
"871","2.2","无毒无害原料代替使用与危险废物治理","1.2.0","无毒无害原料制造","3985*","无铅电子浆料"
"872","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","卫生行业医疗废物治理服务"
"873","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","其他医药废物治理服务（化学药品原料、化学药品制剂、兽用药品、生物药品制品制造产生）"
"874","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","废药物、药品、农药废物治理服务"
"875","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","木材防腐剂废物治理服务"
"876","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","废有机溶剂与含有机溶剂废物治理服务"
"877","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","热处理含氰废物治理服务"
"878","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","废矿物油与含矿物油废物治理服务"
"879","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","油/水、烃/水混合物或乳化液治理服务"
"880","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","多氯（溴）联苯类废物治理服务"
"881","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","精（蒸）馏残渣治理服务（精炼石油产品制造、煤炭加工、燃气生产和供应业、基础化学原料制造、石墨及其他非金属矿物制品制造、环境治理业和非特定行业产生）"
"882","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","燃料、涂料废物治理服务"
"883","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","有机树脂类废物治理服务"
"884","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","新化学物质废物治理服务"
"885","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","爆炸性废物治理服务"
"886","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","感光材料废物治理服务"
"887","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","表面处理废物治理服务"
"888","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","焚烧处置残渣治理服务"
"889","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","含金属羰基化合物、铍、铬、铜、锌、砷、硒、镉、锑、碲、汞、铊、铅废物治理服务"
"890","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","无机氟化物废物治理服务"
"891","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","无机氰化物废物治理服务"
"892","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","废酸、废碱治理服务"
"893","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","石棉废物治理服务"
"894","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","有机磷化合物、有机氰化物废物治理服务"
"895","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","含酚、醚、有机卤化物、镍、钡废物治理服务"
"896","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","有色金属采选和冶炼废物治理服务"
"897","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","其他废物治理服务（石墨及其他非金属矿物制品制造、环境治理和非特定行业产生）"
"898","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7724*","废催化剂治理服务"
"899","2.2","无毒无害原料代替使用与危险废物治理","3.3.3","生产过程废渣处理及资源化综合利","7725* ","生产过程中放射性废物治理服务"
"900","2.2","无毒无害原料代替使用与危险废物治理","3.4.0","危险废物运输","5320*","危险废物清洁铁路运输服务"
"901","2.2","无毒无害原料代替使用与危险废物治理","3.4.0","危险废物运输","5435*","危险废物清洁道路运输服务"
"902","2.2","无毒无害原料代替使用与危险废物治理","3.4.0","危险废物运输","552*","危险废物清洁水上运输服务"
"903","2.2","无毒无害原料代替使用与危险废物治理","3.4.0","危险废物运输","5612*","危险废物清洁航空运输服务"
"904","2.2","无毒无害原料代替使用与危险废物治理","3.4.0","危险废物运输","57*","危险废物清洁管道运输服务"
"905","2.2","无毒无害原料代替使用与危险废物治理","3.4.0","危险废物运输","5810*","危险废物清洁多式联运运输服务"
"906","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","工业脱硫脱硝除尘改造"
"907","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","钢铁行业烧结机脱硫改造"
"908","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","水泥行业脱硝改造"
"909","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","脱硫、脱硝、烟尘超低排放改造"
"910","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","超低排放控制系统优化"
"911","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","挥发性有机物综合整治"
"912","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","工业涂装和包装印刷行业挥发性有机物综合整治"
"913","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","钢铁企业超低排放改造"
"914","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","有机化工园区大气污染整治"
"915","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","医药化工园区大气污染整治"
"916","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","钢铁生产工艺脱硫脱硝设施升级改造"
"917","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","加装低氮燃烧设备"
"918","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","加装高效除尘设施"
"919","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","设备和管线排放泄漏检测与修复"
"920","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","燃煤锅炉脱硫脱硝除尘改造"
"921","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","燃煤电厂超低排放改造"
"922","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","燃煤发电机组超低排放改造"
"923","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","煤化工基地挥发性有机物综合整治"
"924","2.3","生产过程废气处理处置及资源化综合利用","3.3.1","生产过程废气处理及资源化综合利用","7722* ","油气运输储备系统油气回收及综合治理（加油站、油罐车、储油库等）"
"925","3.3","传统能源清洁高效利用","8.2.1","传统能源清洁运营","4411*","电力企业废气综合利用"
"926","3.3","传统能源清洁高效利用","8.2.1","传统能源清洁运营","4412*","热电联产企业废气综合利用"
"927","2.4","生产过程节水和废水处理处置及资源化综合利用","3.1.7","其他资源循环利用装备制造","3352*","节水淋浴喷头"
"928","2.4","生产过程节水和废水处理处置及资源化综合利用","3.1.7","其他资源循环利用装备制造","3412*","燃气发动机装备"
"929","2.4","生产过程节水和废水处理处置及资源化综合利用","3.1.7","其他资源循环利用装备制造","3443*","节水阀门、节水水龙头"
"930","2.4","生产过程节水和废水处理处置及资源化综合利用","3.1.7","其他资源循环利用装备制造","3597*","工业节水专用设备"
"931","2.4","生产过程节水和废水处理处置及资源化综合利用","3.1.7","其他资源循环利用装备制造","3597*","节水工程专用设备"
"932","2.4","生产过程节水和废水处理处置及资源化综合利用","2.1.3","节水设备制造","3597*","工业冷却用水节水改造设备制造"
"933","2.4","生产过程节水和废水处理处置及资源化综合利用","2.1.3","节水设备制造","3597*","热力和工艺用水节水改造设备制造"
"934","2.4","生产过程节水和废水处理处置及资源化综合利用","2.1.3","节水设备制造","3597*","洗涤用水节水改造设备制造"
"935","2.4","生产过程节水和废水处理处置及资源化综合利用","2.2.0","清洁生产设施建设","4840*","工厂清洁产出设施的施工安装"
"936","2.4","生产过程节水和废水处理处置及资源化综合利用","2.2.0","清洁生产设施建设","4862*","农牧业清洁产出设施施工"
"937","2.4","生产过程节水和废水处理处置及资源化综合利用","3.2.0","生产过程节水和水资源高效利用","7491*","工业冷却用水节水改造设计服务"
"938","2.4","生产过程节水和废水处理处置及资源化综合利用","3.2.0","生产过程节水和水资源高效利用","7491*","热力和工艺用水节水改造设计服务"
"939","2.4","生产过程节水和废水处理处置及资源化综合利用","3.2.0","生产过程节水和水资源高效利用","7491*","洗涤用水节水改造设计服务"
"940","2.4","生产过程节水和废水处理处置及资源化综合利用","3.2.0","生产过程节水和水资源高效利用","7690*","工业冷却用水节水改造管理与技术咨询服务"
"941","2.4","生产过程节水和废水处理处置及资源化综合利用","3.2.0","生产过程节水和水资源高效利用","7690*","热力和工艺用水节水改造管理与技术咨询服务"
"942","2.4","生产过程节水和废水处理处置及资源化综合利用","3.2.0","生产过程节水和水资源高效利用","7690*","洗涤用水节水改造管理与技术咨询服务"
"943","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","0532*","畜禽养殖废弃物污染预防改造"
"944","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","0532*","清洁养殖与废弃物收集改造"
"945","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","0532*","废弃物无害化处理与综合利用"
"946","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","0532*","畜禽养殖废水处理"
"947","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","0532*","畜禽养殖空气污染防治"
"948","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","0532*","畜禽养殖二次污染防治"
"949","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","4620*","蒸汽冷凝水回收再利用"
"950","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","4620*","外排废水回用"
"951","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","4620*","非常规水资源利用"
"952","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","4690*","雨水收集利用和再生水利用"
"953","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","4690*","矿井水的收集、处理与利用"
"954","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","7721*","重点行业清洁化改造（造纸、焦化、氮肥、有色金属、印染、农副食品加工、原料药制造、制革、农药、电镀等）"
"955","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","7721*","工业集聚区污水预处理系统建设"
"956","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","7721*","工业集聚区污水收集系统和污水集中处理基础设施的建设、施工和运营"
"957","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","7721*","酚氰废水处理设施升级改造"
"958","2.4","生产过程节水和废水处理处置及资源化综合利用","3.3.2","生产过程废水处理及资源化综合利用","7721*","有机化工园区水污染整治"
